time,open,high,low,close,,
1.67E+12,20329.39,20490.1,20322.01,20444,,
1.67E+12,20444.79,20688,20443.75,20606.95,,
1.67E+12,20606.08,20626.6,20543.05,20611.56,,
1.67E+12,20611.56,20658.57,20577.57,20583.39,,
1.67E+12,20583.39,20630.47,20567.33,20569.3,,
1.67E+12,20570.02,20681.91,20546,20655.09,,
1.67E+12,20655.09,20655.19,20550,20558.46,,
1.67E+12,20558.03,20774.22,20350,20757.64,,
1.67E+12,20757.68,20888.93,20690.49,20760.25,,
1.67E+12,20760.25,21302.05,20742.52,21218.29,,
1.67E+12,21218.29,21253.24,20831.64,20838.7,,
1.67E+12,20837.54,20903.74,20669.57,20783.3,,
1.67E+12,20783.99,20825.59,20676.55,20774.22,,
1.67E+12,20773.94,21054.65,20715.64,20953.13,,
1.67E+12,20953.13,21115.48,20914.8,21108.54,,
1.67E+12,21108.54,21149.91,21048.63,21130.15,,
1.67E+12,21130.65,21200,21071.91,21169.95,,
1.67E+12,21169.95,21209.16,21132.24,21178.03,,
1.67E+12,21179.06,21202.04,21128.32,21148.52,,
1.67E+12,21148.52,21460.01,21080.65,21434.33,,
1.67E+12,21434.33,21450,21319.01,21364.81,,
1.67E+12,21365.92,21413.64,21345,21387.53,,
1.67E+12,21386.94,21480.65,21373.72,21444.61,,
1.67E+12,21445.19,21467.93,21364.71,21367.24,,
1.67E+12,21367.24,21430.3,21364.34,21389.9,,
1.67E+12,21389.9,21443.8,21372.33,21401.4,,
1.67E+12,21401.93,21414,21381.53,21384.42,,
1.67E+12,21384.92,21391.51,21234.9,21291,,
1.67E+12,21291,21326.71,21236.53,21290.65,,
1.67E+12,21289.82,21321.79,21280,21318.14,,
1.67E+12,21317.47,21427.34,21311.18,21404.63,,
1.67E+12,21404.63,21420.84,21288.37,21310.59,,
1.67E+12,21309.71,21325.4,21249.17,21271.45,,
1.67E+12,21271.94,21331.83,21210.98,21279.35,,
1.67E+12,21279.35,21354.42,21265.99,21299.22,,
1.67E+12,21299.22,21345,21299.02,21324.73,,
1.67E+12,21324.73,21333.58,21269.22,21319.29,,
1.67E+12,21319.29,21330.16,21261.56,21292.57,,
1.67E+12,21291.79,21345.08,21283.39,21331.11,,
1.67E+12,21330.58,21380,21322,21352.42,,
1.67E+12,21352.42,21358.83,21321.87,21335.35,,
1.67E+12,21335.18,21346.91,21289.29,21296.95,,
1.67E+12,21296.17,21315,21233.33,21299.37,,
1.67E+12,21299.37,21365.27,21290.8,21325.19,,
1.67E+12,21325.88,21346.16,21190,21197.33,,
1.67E+12,21197.33,21280.64,21189.44,21238.58,,
1.67E+12,21238.22,21255.2,21203.51,21233.88,,
1.67E+12,21234.44,21252.54,21212.99,21227.73,,
1.67E+12,21228.62,21240.95,21143.27,21155.41,,
1.67E+12,21154.86,21191.17,21144.92,21171.47,,
1.67E+12,21171.47,21206,21157.23,21194.49,,
1.67E+12,21193.88,21310,21173.03,21253.7,,
1.67E+12,21253.7,21299.78,21231.46,21241.2,,
1.67E+12,21240.37,21280,21236.4,21263.67,,
1.67E+12,21263.67,21274.9,21178.01,21255.08,,
1.67E+12,21254.8,21269.99,21218.4,21227.01,,
1.67E+12,21227.82,21249.48,21206.62,21220.48,,
1.67E+12,21219.92,21258.65,21190.81,21225.84,,
1.67E+12,21226.2,21289.49,21223.78,21241.1,,
1.67E+12,21241.85,21275,21152.46,21257.44,,
1.67E+12,21257.74,21282.19,21218.56,21247.11,,
1.67E+12,21247.11,21252.74,21195.04,21223.55,,
1.67E+12,21223.24,21237.75,21170,21194.5,,
1.67E+12,21194.5,21204.73,21158,21203.3,,
1.67E+12,21204.13,21211.62,21110.56,21127.33,,
1.67E+12,21126.89,21175.7,21043.92,21139.22,,
1.67E+12,21138.63,21151.13,20886.13,20905.58,,
1.67E+12,20905.58,20952,20836.74,20899.11,,
1.67E+12,20899.11,21004.23,20820,20985.62,,
1.67E+12,20986.4,21069.77,20960.53,20987.21,,
1.67E+12,20987.21,20990,20878,20913.82,,
1.67E+12,20913.82,20914.6,20818.65,20892.42,,
1.67E+12,20891.82,20918.33,20843.75,20858.95,,
1.67E+12,20858.95,20909.72,20776.87,20861.43,,
1.67E+12,20861.56,20868.66,20612.67,20635.74,,
1.67E+12,20635.1,20726.49,20571.52,20716.86,,
1.67E+12,20716.86,20757.81,20680.54,20681.13,,
1.67E+12,20682.15,20811.92,20674,20757.61,,
1.67E+12,20757.61,20781.77,20720.09,20733.46,,
1.67E+12,20733.97,20773.77,20688.28,20761,,
1.67E+12,20761,20798.74,20697.58,20721.5,,
1.67E+12,20720.72,20764.29,20626.25,20654.36,,
1.67E+12,20655.04,20776.15,20644.29,20764.95,,
1.67E+12,20764.95,20803.41,20660,20662.98,,
1.67E+12,20662.98,20720.37,20652.52,20703,,
1.67E+12,20702.6,20733.7,20685.02,20711.71,,
1.67E+12,20711.71,20892.04,20706.63,20847.51,,
1.67E+12,20848.33,20890.71,20797.29,20804.19,,
1.67E+12,20802.69,20835.99,20616.34,20681.03,,
1.67E+12,20681.97,20685,20384.89,20461.43,,
1.67E+12,20460.41,20607,20445.58,20591.13,,
1.67E+12,20590.67,20629.67,20499.22,20514.25,,
1.67E+12,20515.11,20638.15,20494.53,20628.76,,
1.67E+12,20628.76,20673.38,20434.12,20444.52,,
1.67E+12,20443.44,20534,20116.13,20148.66,,
1.67E+12,20147.62,20242.4,19546.7,19637.09,,
1.67E+12,19636.07,19735.34,19344,19704.38,,
1.67E+12,19704.38,19856.08,19650,19783.01,,
1.67E+12,19782.2,19855.3,19720,19796.9,,
1.67E+12,19796.9,19801.39,19663.03,19729.9,,
1.67E+12,19729.9,19794.3,19695.46,19776.33,,
1.67E+12,19775.8,19786.31,19649.14,19690.25,,
1.67E+12,19690.25,19736.83,19580.33,19699.04,,
1.67E+12,19699.04,19746.78,19645.66,19722.32,,
1.67E+12,19723.21,19727.35,19500.01,19554.76,,
1.67E+12,19554.76,19650,19306.12,19412.32,,
1.67E+12,19416.85,19530,19229,19520.97,,
1.67E+12,19522,20700.88,19481.14,20371.06,,
1.67E+12,20369.58,20438.77,19324.99,19342.67,,
1.67E+12,19342.67,19550,18386,18600.51,,
1.67E+12,18600.51,18723.42,17166.83,18256.64,,
1.67E+12,18255.24,18489.8,17810.49,18159.77,,
1.67E+12,18159.77,18719.73,18135,18702.22,,
1.67E+12,18700.79,18730,18377.4,18459.68,,
1.67E+12,18459.68,18645.89,18370,18547.23,,
1.67E+12,18545.38,18587.76,18325,18335.76,,
1.67E+12,18334.39,18495,18293.36,18322.44,,
1.67E+12,18321.46,18428.3,18113.73,18127.94,,
1.67E+12,18127.94,18345.01,18000,18313.68,,
1.67E+12,18313.68,18391.46,18193.74,18256.11,,
1.67E+12,18256.09,18517.58,18173.09,18401.15,,
1.67E+12,18401.15,18459.79,18292.62,18304.35,,
1.67E+12,18304.35,18354.28,18202.59,18240.72,,
1.67E+12,18239.34,18256.85,18041.17,18150.6,,
1.67E+12,18152.27,18156.82,17623.04,17763.99,,
1.67E+12,17763.68,17870.33,17250.33,17689.3,,
1.67E+12,17689.3,17884,17552.39,17818.08,,
1.67E+12,17817.07,18015,17417.79,17619.85,,
1.67E+12,17617.84,17713.64,17298.9,17582.24,,
1.67E+12,17582.24,17816.39,17361.51,17649.62,,
1.67E+12,17649.62,17834.99,16918.83,17116.08,,
1.67E+12,17119.61,17333.33,16857,17084.92,,
1.67E+12,17084.94,17225.86,16800,16957.66,,
1.67E+12,16954.94,17021.98,16441.53,16602.53,,
1.67E+12,16602.53,17025.18,16590,16784.64,,
1.67E+12,16784.64,16900,16112,16237.79,,
1.67E+12,16237.79,16262.31,15671,15751.13,,
1.67E+12,15747.69,16095,15591,15874.66,,
1.67E+12,15875.17,16000,15588,15922.81,,
1.67E+12,15922.68,16342.64,15754.26,16272.46,,
1.67E+12,16270,16445.46,16080,16140.29,,
1.67E+12,16140.29,16263.15,16044.67,16211.61,,
1.67E+12,16210.23,16574.92,16184.1,16369.59,,
1.67E+12,16370.64,16506.98,16204.36,16499.68,,
1.67E+12,16498.26,16785,16493.06,16726.59,,
1.67E+12,16726.58,16907.14,16618.87,16706.3,,
1.67E+12,16705.02,16920,16637.37,16752.1,,
1.67E+12,16752.36,16959.99,16475.02,16844.49,,
1.67E+12,16846,16855.67,16646.49,16694.14,,
1.67E+12,16694.14,16744.6,16340,16403.74,,
1.67E+12,16403.74,16544.19,16258.74,16397.57,,
1.67E+12,16399.03,16897.47,16386.66,16672.03,,
1.67E+12,16675.47,17800,16548.14,17650.93,,
1.67E+12,17653.24,17749,17390.45,17636.39,,
1.67E+12,17636.39,17960.04,17383.62,17554.06,,
1.67E+12,17556.12,17989,17448.36,17786.53,,
1.67E+12,17788.14,17840,17120.94,17197.23,,
1.67E+12,17197.23,17480.47,17180,17360.81,,
1.67E+12,17362.93,17500,17226.42,17455.62,,
1.67E+12,17456.98,18199,17374.81,18108.48,,
1.67E+12,18105.16,18166.65,17766.91,17858.67,,
1.67E+12,17856.17,17892.74,17677.53,17823.27,,
1.67E+12,17825.07,17856.72,17478,17601.15,,
1.67E+12,17602.45,17660,17404.87,17553.81,,
1.67E+12,17553.81,17695,17202.38,17269.21,,
1.67E+12,17269.21,17362.01,17013.76,17204.27,,
1.67E+12,17203.11,17216.21,16888.76,17064.12,,
1.67E+12,17064.12,17184.39,17002.97,17084.41,,
1.67E+12,17083.18,17398,17055.82,17357.62,,
1.67E+12,17359.45,17430.33,17162.99,17268.77,,
1.67E+12,17268.77,17483.9,17153.84,17404.08,,
1.67E+12,17404.09,17537,17271.21,17397.56,,
1.67E+12,17398.85,17438.26,17307.64,17392.14,,
1.67E+12,17392.14,17422.55,17209.2,17336.64,,
1.67E+12,17334.41,17467.6,17294.01,17350.7,,
1.67E+12,17349.45,17414.52,17258.23,17400.33,,
1.67E+12,17399.17,17544.9,17292.38,17303.82,,
1.67E+12,17303.39,17328,16361.6,16916.02,,
1.67E+12,16916.02,17050,16673.06,16871.27,,
1.67E+12,16871.27,16934.5,16543.95,16836.28,,
1.67E+12,16836.28,16963.71,16750.1,16909.31,,
1.67E+12,16909.31,17045.09,16802.07,16837.11,,
1.67E+12,16838.56,16893.42,16672.29,16849.17,,
1.67E+12,16849.17,16868.17,16555.77,16626.64,,
1.67E+12,16626.64,16900,16614.21,16803.15,,
1.67E+12,16804.07,16989.1,16790,16920.95,,
1.67E+12,16922.96,17148.96,16834.37,17070.31,,
1.67E+12,17069.98,17119.1,16857.86,16901.29,,
1.67E+12,16901.29,16932.84,16801.17,16894.43,,
1.67E+12,16893.43,17001.98,16857.13,16890.49,,
1.67E+12,16889.02,16932.88,16774,16907.44,,
1.67E+12,16907.58,16938.2,16739.29,16766.72,,
1.67E+12,16766.72,16787.56,16631.39,16703.62,,
1.67E+12,16701.86,16818.71,16676.72,16760.3,,
1.67E+12,16760.67,16872.86,16753.73,16822.02,,
1.67E+12,16822.02,16905.85,16727.13,16842.46,,
1.67E+12,16841.35,16905.22,16800,16863.98,,
1.67E+12,16864.46,16977.45,16807.13,16843.88,,
1.67E+12,16842.66,16887.51,16790.3,16866.92,,
1.67E+12,16866.46,16918.29,16809.83,16862.99,,
1.67E+12,16863.46,16869,16757,16840.79,,
1.67E+12,16839.75,16964.9,16799.28,16900.01,,
1.67E+12,16901.33,16996.35,16873.84,16935.74,,
1.67E+12,16935.74,16964.37,16870.01,16888.68,,
1.67E+12,16889.57,16910.83,16857.47,16891.69,,
1.67E+12,16891.69,16899.99,16830,16871.49,,
1.67E+12,16871.49,16902.03,16846.82,16891.32,,
1.67E+12,16892.41,16897.68,16791.71,16820.32,,
1.67E+12,16820.98,16862.5,16767.73,16819.64,,
1.67E+12,16818.73,16858.04,16791,16835.63,,
1.67E+12,16835.63,16840.15,16760,16812.08,,
1.67E+12,16813.16,16886,16774.07,16842.6,,
1.67E+12,16841.84,16905.9,16840.1,16879.34,,
1.67E+12,16878.63,16905.19,16856.99,16895.56,,
1.67E+12,16894.79,16954.28,16865.08,16914.6,,
1.67E+12,16915.02,16926.15,16854.16,16863.77,,
1.67E+12,16864.6,16873.12,16837.18,16853.68,,
1.67E+12,16853.68,16867.88,16680,16684.45,,
1.67E+12,16684.45,16801.01,16562.82,16774.99,,
1.67E+12,16774.99,16795.92,16606.05,16650.36,,
1.67E+12,16650.89,16675.07,16435.23,16538.58,,
1.67E+12,16538.58,16625.82,16508.01,16585.14,,
1.67E+12,16585.14,16728.12,16562.43,16659.23,,
1.67E+12,16659.23,16671.76,16590.1,16609.22,,
1.67E+12,16609.78,16707.08,16590.02,16669.53,,
1.67E+12,16669.53,16714.26,16616.92,16632.93,,
1.67E+12,16633.82,16652.36,16517.85,16580.79,,
1.67E+12,16579.49,16621.23,16485.32,16586.45,,
1.67E+12,16586.45,16591.96,16463.68,16551.89,,
1.67E+12,16551.44,16568.64,16461.16,16527.06,,
1.67E+12,16527.06,16579.58,16498,16554.6,,
1.67E+12,16553.35,16583.15,16461.8,16488.49,,
1.67E+12,16488.03,16559.7,16229,16390.67,,
1.67E+12,16391.66,16479,16338.78,16438.35,,
1.67E+12,16440.02,16448.99,16276.2,16329.85,,
1.67E+12,16331.78,16411.99,16100,16259.64,,
1.67E+12,16260.11,16303.55,16000,16090.87,,
1.67E+12,16090.87,16223.23,15911.61,16177.83,,
1.67E+12,16178.86,16218.63,16119.73,16139.79,,
1.67E+12,16140.66,16147.54,15853.66,15988.79,,
1.67E+12,15988.8,16009.99,15815.21,15863.31,,
1.67E+12,15863.25,16748.66,15847.54,16635.49,,
1.67E+12,16639.75,16889.97,16385.11,16824.78,,
1.67E+12,16822.96,16935.59,16713.75,16764.23,,
1.67E+12,16764.23,16796.99,16640.01,16752.98,,
1.67E+12,16752.99,16840,16709.42,16781.35,,
1.67E+12,16781.35,16886.53,16733.68,16749.8,,
1.67E+12,16748.75,16838.88,16666.5,16823.58,,
1.67E+12,16821.66,17190,16502,16729.9,,
1.67E+12,16729.9,16806.6,16425.67,16605.05,,
1.67E+12,16606.71,16677,16452.67,16595.84,,
1.67E+12,16593.77,16625.34,16356.71,16470.14,,
1.67E+12,16470.14,16619.8,16444.3,16582.52,,
1.67E+12,16582.52,16674.97,16532.06,16613.12,,
1.67E+12,16614.82,16633.27,16181,16258.21,,
1.67E+12,16258.21,16339.98,16191.58,16274.83,,
1.67E+12,16276.51,16419.99,16261.81,16406.43,,
1.67E+12,16407.87,16455.7,16355.98,16410.56,,
1.67E+12,16412.36,16765,16405,16619.46,,
1.67E+12,16617.72,16682.09,16535,16565.14,,
1.67E+12,16564.16,16809,16527.72,16716.7,,
1.67E+12,16716.7,16806.16,16683,16765.91,,
1.67E+12,16765.92,16894.56,16764.11,16823.06,,
1.67E+12,16823.06,16857.85,16756.34,16768.84,,
1.67E+12,16768.12,16799.21,16638.59,16657.75,,
1.67E+12,16657.74,16758.85,16651.85,16750.37,,
1.67E+12,16751.34,16946.32,16744.77,16844.63,,
1.67E+12,16845.34,16989,16805.89,16921.32,,
1.67E+12,16920.56,16953.94,16731.58,16797.92,,
1.67E+12,16797.92,16888,16757,16883.12,,
1.67E+12,16883.12,16969.02,16708.31,16781.62,,
1.67E+12,16783.27,16889.09,16730,16835.31,,
1.67E+12,16835.31,17134.69,16823,17012.53,,
1.67E+12,17014.31,17014.31,16815.08,16937.71,,
1.67E+12,16936.5,17088,16880,16987.03,,
1.67E+12,16988.07,17071.43,16918.71,17009.37,,
1.67E+12,17010.28,17069.87,16967.04,16999.24,,
1.67E+12,16999.24,17013.08,16640.21,16734.53,,
1.67E+12,16733,16878.83,16614.61,16858.77,,
1.67E+12,16858.77,16939.99,16736.47,16839.81,,
1.67E+12,16839.81,16929.98,16778.21,16911.12,,
1.67E+12,16911.1,16913.56,16844.39,16880.49,,
1.67E+12,16880.49,16904.76,16835.58,16900.57,,
1.67E+12,16900.57,16935.39,16765.64,16786.29,,
1.67E+12,16787.44,16860.63,16777,16859.19,,
1.67E+12,16859.19,17015.92,16822.43,16941.96,,
1.67E+12,16943,16982.6,16917.15,16969.99,,
1.67E+12,16970.87,16979.22,16892,16909.42,,
1.67E+12,16910.06,16957.56,16877.04,16922.11,,
1.67E+12,16922.11,16939.88,16796.2,16866.23,,
1.67E+12,16866.62,16907.22,16821.89,16824.69,,
1.67E+12,16824.69,16850.27,16697.15,16789.84,,
1.67E+12,16789.84,16807.05,16670.43,16744.33,,
1.67E+12,16744.33,16779,16680.54,16731.47,,
1.67E+12,16731.48,16775.38,16650.29,16707.9,,
1.67E+12,16706.64,16721.23,16557.01,16659.82,,
1.67E+12,16659.33,16700.24,16449.41,16513.61,,
1.67E+12,16512.86,16580.26,16391.03,16484.78,,
1.67E+12,16484.78,16562.85,16378.61,16431.7,,
1.67E+12,16431.7,16556.34,16401,16498.65,,
1.67E+12,16498.65,16636.29,16491.99,16577.01,,
1.67E+12,16577.97,16643.23,16531.6,16549.9,,
1.67E+12,16549.05,16568.74,16452.07,16556.88,,
1.67E+12,16558.2,16602.82,16522.24,16582.26,,
1.67E+12,16582.26,16616.04,16532.1,16549.79,,
1.67E+12,16549.79,16704.09,16499.46,16669.61,,
1.67E+12,16669.61,16773.09,16630,16662.76,,
1.67E+12,16661.61,16751,16654,16702.61,,
1.67E+12,16702.61,16745.68,16682.38,16694.3,,
1.67E+12,16694.3,16704.98,16573.2,16577.42,,
1.67E+12,16577.42,16610.82,16505,16526.18,,
1.67E+12,16526.18,16539.46,16410.74,16504,,
1.67E+12,16503.31,16618.27,16497.62,16578.36,,
1.67E+12,16579.77,16620,16533.95,16570.05,,
1.67E+12,16571.69,16624.12,16535.7,16611.9,,
1.67E+12,16611.9,16635.82,16561.66,16570.3,,
1.67E+12,16571.04,16582.68,16471.36,16522.75,,
1.67E+12,16522.19,16557,16500.16,16526.51,,
1.67E+12,16526.51,16615.99,16523.45,16595.08,,
1.67E+12,16594.19,16604.71,16546.39,16577.35,,
1.67E+12,16577.35,16580.38,16430,16492.5,,
1.67E+12,16492.5,16553.76,16458.09,16511.21,,
1.67E+12,16511.21,16717.49,16500.01,16536.71,,
1.67E+12,16534.61,16682,16517.36,16655.09,,
1.67E+12,16655.09,16707.7,16615.8,16693.4,,
1.67E+12,16693.4,16748.94,16669.03,16703.16,,
1.67E+12,16702.44,16713,16602.41,16620.56,,
1.67E+12,16620.56,16701.48,16608.98,16694.16,,
1.67E+12,16694.35,16749,16682.05,16694.55,,
1.67E+12,16694.55,16735,16666.23,16710.92,,
1.67E+12,16710.92,16730,16650.49,16692.56,,
1.67E+12,16692.56,16971.99,16682.06,16950.74,,
1.67E+12,16950.74,17011,16854.37,16889.82,,
1.67E+12,16889.82,16980.1,16842.68,16920.13,,
1.67E+12,16919.39,16948.29,16850,16854.98,,
1.67E+12,16855.75,16869.08,16773.49,16808.69,,
1.67E+12,16808.69,16849.19,16782.47,16805.13,,
1.67E+12,16805.57,16823.19,16742.49,16794.65,,
1.67E+12,16794.13,16801.43,16724.32,16745.1,,
1.67E+12,16745.84,16749.89,16680,16737.44,,
1.67E+12,16737.44,16766.24,16719.45,16739.5,,
1.67E+12,16740,16854.33,16722.31,16767.85,,
1.67E+12,16767.25,16787.26,16712.04,16749.88,,
1.67E+12,16750.25,16792.17,16744.9,16777.98,,
1.67E+12,16778.29,16818,16729.23,16752.93,,
1.67E+12,16752.93,16785.14,16651.8,16700.52,,
1.67E+12,16699.35,16716,16608.8,16696.86,,
1.67E+12,16695.06,16732.85,16625.18,16654.8,,
1.67E+12,16654.79,16667.43,16550.19,16597.08,,
1.67E+12,16596.06,16613.03,16546.04,16587.43,,
1.67E+12,16588.11,16674.31,16567.28,16656.37,,
1.67E+12,16656.36,16683,16610,16639.06,,
1.67E+12,16639.06,16676.58,16630.05,16651.93,,
1.67E+12,16651.93,16671.8,16626.83,16665.73,,
1.67E+12,16665.73,16727.99,16628.94,16700.45,,
1.67E+12,16699.43,16708.77,16662.26,16664.26,,
1.67E+12,16664.77,16682.71,16650.72,16664.75,,
1.67E+12,16665.69,16665.7,16573.94,16624.24,,
1.67E+12,16624.24,16652.96,16611.89,16628.7,,
1.67E+12,16628.7,16649,16615.11,16635.14,,
1.67E+12,16635.14,16642.89,16553.53,16597.92,,
1.67E+12,16598.73,16622.62,16567.95,16609.44,,
1.67E+12,16609.44,16618.99,16597.05,16599.31,,
1.67E+12,16598.98,16663.27,16580,16643.27,,
1.67E+12,16643.08,16650.3,16626.12,16635.1,,
1.67E+12,16635.1,16646.92,16622.06,16636.33,,
1.67E+12,16636.33,16683.01,16636.33,16676.26,,
1.67E+12,16676.26,16686.86,16640,16654.2,,
1.67E+12,16654.61,16665.11,16634.01,16649.31,,
1.67E+12,16649.31,16668.97,16641.59,16651.82,,
1.67E+12,16651.82,16677.93,16646.27,16655.65,,
1.67E+12,16655.65,16664,16644.32,16655,,
1.67E+12,16655,16658.99,16608.35,16614.65,,
1.67E+12,16614.02,16646.84,16611.13,16625.22,,
1.67E+12,16625.22,16638.61,16621.45,16627.33,,
1.67E+12,16627.33,16648.73,16625.98,16633.75,,
1.67E+12,16634.15,16687.25,16633,16679.49,,
1.67E+12,16679.49,16822.41,16678.12,16738.2,,
1.67E+12,16738.2,16775.5,16691.3,16700.68,,
1.67E+12,16700.68,16738.77,16686.51,16719.98,,
1.67E+12,16719.98,16753.33,16669.92,16684.71,,
1.67E+12,16684.3,16710.12,16667.06,16684.35,,
1.67E+12,16684.36,16698.82,16666.47,16679.99,,
1.67E+12,16679.99,16698,16671.89,16684.24,,
1.67E+12,16684.24,16697.63,16671,16687.76,,
1.67E+12,16687.77,16698,16675.32,16687.34,,
1.67E+12,16686.97,16738.76,16681.13,16722.9,,
1.67E+12,16722.2,16736.41,16561,16615.67,,
1.67E+12,16615.67,16642,16596.19,16630.48,,
1.67E+12,16630.12,16683,16597.29,16626.44,,
1.67E+12,16626.44,16636.57,16462.46,16525.38,,
1.67E+12,16526.04,16585.22,16461,16523.52,,
1.67E+12,16524.24,16600,16517.34,16584.48,,
1.67E+12,16584.21,16593.4,16542.97,16549.84,,
1.67E+12,16550.25,16628.49,16533.78,16580.53,,
1.67E+12,16580.53,16590.49,16552.37,16583.93,,
1.67E+12,16583.93,16590.21,16530.22,16548.21,,
1.67E+12,16547.82,16588.47,16533.21,16586.93,,
1.67E+12,16587.4,16613.35,16552,16587.8,,
1.67E+12,16587.8,16595.85,16448.05,16537.99,,
1.67E+12,16538.84,16538.85,16212.59,16284.23,,
1.67E+12,16284.23,16358,16180,16296.94,,
1.67E+12,16296.94,16324.58,16222.47,16280.23,,
1.67E+12,16279.5,16295,16123.01,16268.73,,
1.67E+12,16268.12,16283.06,16191,16214.15,,
1.67E+12,16214.15,16219.99,15905.88,16010.7,,
1.67E+12,16010.31,16110.55,15897.15,16073.75,,
1.67E+12,16073.15,16319,16064.22,16149.97,,
1.67E+12,16149.34,16234.66,16138.97,16228.09,,
1.67E+12,16228.09,16256.16,16082,16091.53,,
1.67E+12,16091.53,16150,15955.99,16039.73,,
1.67E+12,16040.73,16068.13,15992.14,16035.42,,
1.67E+12,16035.87,16169.52,15964,16112.48,,
1.67E+12,16111.77,16153.9,16058.63,16131.26,,
1.67E+12,16131.25,16154.99,16055.82,16084.42,,
1.67E+12,16084.42,16140.95,16025.42,16113.86,,
1.67E+12,16113.86,16284,16098.83,16175.95,,
1.67E+12,16176.56,16250,16146.21,16163.83,,
1.67E+12,16163.83,16175.23,16109.74,16130.45,,
1.67E+12,16130.45,16139.19,15906.52,16032.24,,
1.67E+12,16032.24,16075.59,15977.77,16015.22,,
1.67E+12,16015.22,16040.53,15930,15971.36,,
1.67E+12,15971.36,16006.38,15589.68,15722.98,,
1.67E+12,15721.51,15894.74,15709.76,15785.27,,
1.67E+12,15785.27,15852.24,15476,15649.52,,
1.67E+12,15648.23,15869.41,15614.96,15740.27,,
1.67E+12,15739.38,15857.07,15726.38,15781.29,,
1.67E+12,15781.29,15967.76,15746.16,15866.48,,
1.67E+12,15866.48,15899.92,15800,15812.06,,
1.67E+12,15812.06,15920.33,15770.01,15900.14,,
1.67E+12,15900.14,15927.37,15833.6,15847.82,,
1.67E+12,15848.53,15868,15800.03,15822.79,,
1.67E+12,15822.79,15882.87,15773.78,15803.9,,
1.67E+12,15804.23,15821.71,15661,15687.47,,
1.67E+12,15687.47,15781.34,15616.63,15760.42,,
1.67E+12,15760.42,15769.99,15660,15729.98,,
1.67E+12,15729.98,15775.69,15669.24,15687.97,,
1.67E+12,15687.97,15824.16,15661.21,15797.3,,
1.67E+12,15796.44,15816.09,15701,15747.88,,
1.67E+12,15747.88,15863.2,15683.33,15836.41,,
1.67E+12,15835.3,16218,15827.55,16171.01,,
1.67E+12,16171.01,16218,16039.88,16117.28,,
1.67E+12,16117.28,16315,16113.88,16241.3,,
1.67E+12,16241.3,16290.27,16153.71,16171.69,,
1.67E+12,16171.69,16209.88,16060.01,16081.97,,
1.67E+12,16080.84,16174.23,16049.87,16140.29,,
1.67E+12,16139.44,16246.34,16100.82,16168.38,,
1.67E+12,16167.49,16193.07,16128,16135.92,,
1.67E+12,16134.85,16180,16085.54,16147.13,,
1.67E+12,16145.77,16254.99,16100.68,16184.9,,
1.67E+12,16186,16235.61,16156.5,16226.94,,
1.67E+12,16227.96,16261.58,16168.26,16183.16,,
1.67E+12,16183.16,16234.6,16160.2,16220.74,,
1.67E+12,16220.74,16570.02,16213.04,16512.44,,
1.67E+12,16512.44,16593.8,16462.2,16586.55,,
1.67E+12,16584.66,16589.99,16484.95,16508.13,,
1.67E+12,16508.13,16536.99,16444,16464.07,,
1.67E+12,16463.54,16522.2,16445.94,16499.8,,
1.67E+12,16499.81,16662.1,16461.93,16583.84,,
1.67E+12,16583.84,16637,16500,16541.86,,
1.67E+12,16541.86,16600,16519.71,16566.38,,
1.67E+12,16565.77,16677.25,16531,16611.45,,
1.67E+12,16610.97,16642.6,16566.66,16585.77,,
1.67E+12,16585.21,16604.1,16485.14,16513.59,,
1.67E+12,16514.03,16546,16382.9,16394.33,,
1.67E+12,16395.48,16488.25,16342.98,16464.98,,
1.67E+12,16464.98,16511.03,16401.97,16427.11,,
1.67E+12,16427.09,16465.63,16320.02,16334.35,,
1.67E+12,16335.33,16400.86,16328.11,16391.62,,
1.67E+12,16390.51,16582.22,16380,16527.81,,
1.67E+12,16527.81,16706,16395.16,16473.32,,
1.67E+12,16473.32,16625,16426.42,16617.47,,
1.67E+12,16617.47,16620.76,16478.57,16488.41,,
1.67E+12,16488.41,16541.5,16459.43,16512.51,,
1.67E+12,16511.59,16676.72,16497.21,16603.11,,
1.67E+12,16603.11,16627.06,16533.65,16564.07,,
1.67E+12,16562.99,16799.99,16537.44,16747.83,,
1.67E+12,16747.83,16812.63,16678.67,16695.18,,
1.67E+12,16695.18,16772.46,16685,16712.07,,
1.67E+12,16711.41,16740.01,16656.8,16697.69,,
1.67E+12,16697.27,16704.7,16645.08,16655.8,,
1.67E+12,16655.55,16726,16635.66,16710.5,,
1.67E+12,16710.5,16719.03,16614.75,16623.9,,
1.67E+12,16622.38,16642.18,16520.26,16590.98,,
1.67E+12,16590.97,16619.62,16553.55,16601.53,,
1.67E+12,16601.53,16615,16493.81,16558.61,,
1.67E+12,16557.81,16582,16530.89,16572.11,,
1.67E+12,16572.11,16588.94,16493.01,16538.45,,
1.67E+12,16538.45,16606.52,16531.51,16586.23,,
1.67E+12,16586.23,16592,16458.05,16532.59,,
1.67E+12,16532.59,16580.01,16497.57,16558.11,,
1.67E+12,16559.01,16676,16517.99,16622.53,,
1.67E+12,16622.52,16669,16581.53,16586.73,,
1.67E+12,16587.67,16604.48,16542.22,16583.31,,
1.67E+12,16583.31,16602.29,16554,16577.41,,
1.67E+12,16577.05,16595.48,16553,16567.36,,
